Steps,Policy/Entropy,Policy/Extrinsic Value Estimate,Policy/Curiosity Value Estimate,Losses/Value Loss,Losses/Policy Loss,Policy/Learning Rate,Policy/Epsilon,Policy/Beta,Losses/Curiosity Forward Loss,Losses/Curiosity Inverse Loss,Environment/Episode Length,Environment/Cumulative Reward,Policy/Extrinsic Reward,Policy/Curiosity Reward,Is Training
230000,0.7557549,0.038804807,1.3188425,0.0033205575,0.103615746,0.0002865243,0.1955081,0.00955126,0.060561575,0.5321959,499.0,0.7888431430739515,0.7888431430739515,6.381702195195591,1.0
240000,0.68790907,0.016622413,1.2456774,0.11984197,0.101011604,0.0002859055,0.19530183,0.009530652,0.05988007,0.49282584,447.28,1.6275066502392292,1.6275066502392292,5.642822865620255,1.0
250000,0.72456986,0.14207712,1.2181437,0.057484016,0.095470876,0.0002852782,0.19509274,0.009509764,0.058186658,0.48147848,469.0,1.7935438332589049,1.7935438332589049,5.653797603359348,1.0
260000,0.751106,0.097727396,1.2056987,0.0037546773,0.09778267,0.00028469873,0.19489957,0.009490467,0.057249285,0.500291,499.0,0.6785217012562181,0.6785217012562181,6.147407396979954,1.0
270000,0.7469477,0.15933385,1.2054682,0.05684679,0.10409963,0.0002841191,0.19470637,0.009471166,0.059617467,0.5620437,463.2105263157895,1.9019648794476922,1.9019648794476922,5.85734397251355,1.0
280000,0.6680128,0.12525496,1.1648664,0.00422228,0.09745689,0.00028349634,0.1944988,0.009450429,0.054652512,0.4885807,499.0,1.0249090894040735,1.0249090894040735,5.72438429702412,1.0
290000,0.65864724,0.09896967,1.1693786,0.07743135,0.10302897,0.00028289057,0.19429687,0.009430255,0.05657263,0.47408235,461.7368421052632,1.687228025868535,1.687228025868535,5.474283227991116,1.0
300000,0.63563645,0.10886676,1.1443535,0.29628795,0.106542915,0.00028230794,0.19410263,0.0094108535,0.054764815,0.44677684,403.25925925925924,3.0841154077161965,3.0841154077161965,4.619638316763135,1.0
310000,0.65578747,0.10025479,1.1065621,0.055973485,0.10092261,0.0002817228,0.19390762,0.009391368,0.054607708,0.45744598,464.7,1.5554126588006814,1.5554126588006814,5.309747341133299,1.0
320000,0.6703275,0.21637116,1.1248509,0.25167373,0.10276909,0.00028112333,0.19370776,0.009371406,0.055466812,0.4999635,387.15384615384613,3.2657051100037418,3.2657051100037418,4.508827546897989,1.0
330000,0.724567,0.25572073,1.1106193,0.23257488,0.10411418,0.00028051133,0.19350378,0.009351027,0.052751515,0.5617148,379.48,3.3332799232145773,3.3332799232145773,4.224857801049947,1.0
340000,0.7208862,0.2524816,1.0835345,0.1685111,0.09820587,0.0002799056,0.19330189,0.009330858,0.051054202,0.5119274,407.44444444444446,2.896036939835607,2.896036939835607,4.399097240012553,1.0
350000,0.6976699,0.40648904,1.1014673,0.3169162,0.09980537,0.0002793069,0.19310232,0.00931092,0.054698218,0.513972,371.48,3.4044799853861334,3.4044799853861334,4.241746891215444,1.0
360000,0.681909,0.52671486,1.1143109,0.45079878,0.10559271,0.00027870561,0.19290186,0.009290895,0.054436166,0.47142988,306.2647058823529,4.59158819498193,4.59158819498193,3.470892303623259,1.0
370000,0.64239573,0.5007828,1.081573,0.25124022,0.099293195,0.0002780982,0.19269939,0.00927067,0.053366978,0.41013014,347.19354838709677,3.845033422360818,3.845033422360818,3.999569210844735,1.0
380000,0.61367685,0.65909195,1.1348404,0.6074387,0.1100913,0.00027750092,0.1925003,0.00925078,0.05522189,0.43259847,278.34375,5.413141399113969,5.413141399113969,3.1768713888119566,1.0
390000,0.6522084,0.661537,1.150439,0.29130834,0.10126017,0.0002769056,0.19230185,0.009230957,0.053863056,0.46177116,347.7586206896552,3.789011465080468,3.789011465080468,3.975873786634926,1.0
400000,0.6123724,0.6719487,1.1345667,0.15318415,0.09922389,0.00027629282,0.1920976,0.00921055,0.053615574,0.47512183,404.2083333333333,2.8749027616383196,2.8749027616383196,4.568660470889881,1.0
410000,0.612722,0.5753466,1.121877,0.48604944,0.09760669,0.00027569014,0.19189672,0.00919048,0.057337992,0.46732154,288.7837837837838,4.957747742936418,4.957747742936418,3.4212450451796523,1.0
420000,0.6505607,0.6028714,1.1854815,0.46687004,0.097286396,0.0002750817,0.19169387,0.009170219,0.057559118,0.4860722,309.51724137931035,4.447586144160094,4.447586144160094,3.7501407597727816,1.0
430000,0.67270976,0.5743998,1.1311709,0.41717926,0.09570467,0.00027448323,0.19149439,0.009150291,0.053750295,0.5139189,284.7837837837838,4.450243290211703,4.450243290211703,3.261626214443429,1.0
440000,0.7029604,0.8023984,1.1255635,0.73655,0.09757116,0.0002738926,0.19129752,0.009130623,0.057065614,0.5315021,233.17073170731706,5.780804826537284,5.780804826537284,2.780640442605789,1.0
450000,0.69206625,0.87448984,1.1517056,0.4938935,0.098668225,0.00027330575,0.19110192,0.00911108,0.05426679,0.5327822,274.5263157894737,4.878763141551692,4.878763141551692,3.1256585392463756,1.0
460000,0.73147255,0.92517066,1.1508789,0.6446116,0.09944323,0.0002727114,0.19090378,0.009091287,0.05385931,0.56645894,276.71794871794873,4.8696052039924425,4.8696052039924425,3.135721401360474,1.0
470000,0.74827576,1.0514585,1.1418375,0.3944289,0.10372527,0.00027210533,0.19070178,0.009071108,0.054951902,0.5682475,260.27777777777777,5.115954970047381,5.115954970047381,3.02946890339356,1.0
480000,0.74042815,1.2114805,1.168357,0.66875,0.09593434,0.00027151228,0.19050407,0.009051357,0.054795194,0.56078297,208.26666666666668,5.675022152583632,5.675022152583632,2.4035290628671646,1.0
490000,0.8220326,1.2664293,1.1385223,0.49448362,0.08935977,0.00027092433,0.1903081,0.009031778,0.053664546,0.6085961,244.92857142857142,5.462785644345873,5.462785644345873,2.766437092729445,1.0
500000,0.8324078,1.1038991,1.127625,0.49169752,0.0997505,0.00027032627,0.19010873,0.009011863,0.052862104,0.6062572,259.0731707317073,4.779166642692871,4.779166642692871,2.831891098432243,1.0
510000,0.6307335,1.8431947,1.0734372,0.2587682,0.09985481,0.0002697177,0.18990591,0.0089916,0.042102765,0.4621713,373.1666666666667,2.464194408423888,2.464194408423888,3.31200596713461,1.0
520000,0.4462603,1.6735954,0.88973105,0.036376517,0.09852971,0.00026911075,0.18970354,0.008971386,0.036538124,0.3680724,499.0,0.350757561116056,0.350757561116056,4.183415083172307,1.0
530000,0.31051415,0.92161435,0.78555167,0.013634895,0.10168847,0.00026850327,0.1895011,0.008951158,0.03775946,0.26258337,499.0,0.028888975373572774,0.028888975373572774,4.005614424538281,1.0
540000,0.26750514,0.66580343,0.6757613,0.069117814,0.09727348,0.000267896,0.18929864,0.008930933,0.034831412,0.19881581,471.3478260869565,0.9114202955818694,0.9114202955818694,3.913075085648376,1.0
550000,0.3049917,0.3797352,0.83460325,0.18159877,0.09366017,0.00026728865,0.1890962,0.008910712,0.040842496,0.23102982,400.39130434782606,1.6971945415716618,1.6971945415716618,3.699854030700711,1.0
560000,0.29569134,0.47229135,0.98838466,0.2513926,0.09797393,0.0002666882,0.18889603,0.008890715,0.046413235,0.24358098,374.2962962962963,2.710642064076469,2.710642064076469,3.8358513543175325,1.0
570000,0.33227396,0.47466305,1.0502231,0.18814936,0.09417121,0.00026608544,0.18869513,0.008870644,0.046837065,0.25689957,416.125,1.7572084872517735,1.7572084872517735,4.305646695119019,1.0
580000,0.27055496,0.49856824,1.0456733,0.22691196,0.09842719,0.00026548607,0.18849534,0.008850683,0.04669309,0.22896613,384.8,3.0981199587881565,3.0981199587881565,3.929610735028982,1.0
590000,0.23955348,0.43045855,0.93398875,0.2975128,0.09725325,0.0002648861,0.18829536,0.008830707,0.043349028,0.19978301,353.44827586206895,3.5459539178790975,3.5459539178790975,3.2948362718753774,1.0
600000,0.23224655,0.6040675,0.9424713,0.22208884,0.10125156,0.000264286,0.18809533,0.008810723,0.041124634,0.18895444,362.0,3.1243808904130543,3.1243808904130543,3.290527867851779,1.0
610000,0.28859305,0.643882,0.9971776,0.39827535,0.09626034,0.00026369398,0.18789798,0.008791008,0.04813277,0.23624481,313.3225806451613,3.956698983607273,3.956698983607273,3.201403086584422,1.0
620000,0.25977498,0.6719725,0.94949836,0.25712404,0.09992708,0.00026310608,0.18770203,0.008771432,0.04350525,0.21484265,382.0357142857143,3.241321403292074,3.241321403292074,3.6666984563427314,1.0
630000,0.3305095,0.77360576,1.0540987,0.5713873,0.10108914,0.00026249702,0.187499,0.00875115,0.050903283,0.24926054,263.5833333333333,5.532277797762719,5.532277797762719,2.9038802713621408,1.0
640000,0.3594234,0.9455772,1.0856534,0.65684277,0.09719035,0.000261886,0.1872953,0.008730803,0.054042075,0.26960352,237.1219512195122,5.880544699728489,5.880544699728489,2.6437128509917276,1.0
650000,0.4248167,1.1663592,1.1563125,0.8391928,0.097296625,0.0002613067,0.18710223,0.008711512,0.053682763,0.32419965,194.6326530612245,6.110571419211979,6.110571419211979,2.2078090957270895,1.0
660000,0.42790687,1.2118751,1.0920994,0.52483344,0.10024256,0.00026071857,0.18690619,0.008691927,0.05053929,0.33196408,243.95555555555555,5.8990518591470185,5.8990518591470185,2.5990746894644365,1.0
670000,0.49417937,1.235177,1.0826379,0.8186918,0.09552109,0.00026013132,0.18671042,0.008672371,0.0538377,0.35659757,206.5744680851064,6.361992792631297,6.361992792631297,2.2648826043283488,1.0
680000,0.5490161,1.2289027,1.0815282,0.59215784,0.09827973,0.00025949924,0.18649973,0.008651324,0.052100945,0.37854448,225.58695652173913,5.891141837185367,5.891141837185367,2.5048992661759257,1.0
690000,0.6496255,1.2526281,1.1418176,0.774102,0.09450347,0.00025886807,0.18628934,0.0086303055,0.05331122,0.4628778,205.75,6.0338125464816885,6.0338125464816885,2.2854513636557385,1.0
700000,0.7118803,1.5616148,1.1436327,0.5999863,0.096363634,0.0002582723,0.18609075,0.008610467,0.050947145,0.4952441,213.66666666666666,5.763416650874371,5.763416650874371,2.2824414121833714,1.0
710000,0.7735,1.0811592,1.0559983,0.4676731,0.09794469,0.00025767685,0.18589228,0.00859064,0.049144212,0.5176201,290.1764705882353,4.617245161810013,4.617245161810013,2.9908561344970677,1.0
720000,0.7670699,1.1013129,1.0274844,0.7398732,0.09848297,0.0002570864,0.18569547,0.0085709775,0.05016859,0.5206521,202.78,5.547745114420632,5.547745114420632,2.209022572720606,1.0
730000,0.7693813,1.5339438,1.0769731,0.6200143,0.104918845,0.00025649022,0.18549673,0.008551123,0.0509515,0.53459466,191.50943396226415,5.602062981022206,5.602062981022206,2.0515030699799643,1.0
740000,0.7200503,1.7700866,1.125705,0.8461967,0.105497524,0.00025589587,0.1852986,0.00853133,0.053679187,0.5069486,178.67857142857142,6.240184501728176,6.240184501728176,1.9918310358189046,1.0
750000,0.76372147,2.106376,1.1637403,0.83251333,0.10225163,0.0002553028,0.18510093,0.008511582,0.05415777,0.5240073,154.21212121212122,6.72860098751544,6.72860098751544,1.7305824701307397,1.0
760000,0.7162061,2.2560785,1.170573,0.7897526,0.099473916,0.00025470086,0.18490028,0.008491537,0.053272683,0.4813404,170.14545454545456,6.214218177866529,6.214218177866529,1.9299009835686196,1.0
770000,0.64480853,2.4645605,1.207995,0.7778918,0.09685224,0.0002541204,0.18470679,0.008472208,0.05748449,0.4589912,154.38709677419354,6.391236502797373,6.391236502797373,1.8535702276764618,1.0
780000,0.6846118,2.2748013,1.1703392,0.6540593,0.09494555,0.00025349503,0.18449834,0.008451384,0.05368816,0.45708594,189.47368421052633,6.0262559905448665,6.0262559905448665,2.1046734683581496,1.0
790000,0.6766319,2.3206036,1.1742393,0.87874615,0.10192019,0.0002528798,0.18429326,0.008430896,0.05195807,0.4354378,153.3125,6.279473988601239,6.279473988601239,1.7245953315432416,1.0
800000,0.7245211,2.6232326,1.1554837,0.79896384,0.10181561,0.0002523007,0.18410023,0.008411612,0.053508587,0.4618422,146.22058823529412,6.643308776300675,6.643308776300675,1.611820997122456,1.0
810000,0.7409346,2.6046596,1.152404,0.71089906,0.097462095,0.0002517202,0.18390673,0.008392281,0.055244006,0.48113155,153.96923076923076,6.609666675928923,6.609666675928923,1.8079118912785568,1.0
820000,0.822265,2.2754061,1.1445588,0.8096397,0.100964375,0.00025112822,0.18370941,0.0083725685,0.052184056,0.53404295,153.98387096774192,6.015951604942881,6.015951604942881,1.670960477553308,1.0
830000,0.8016558,2.266097,1.0939822,0.81463397,0.094255015,0.00025050069,0.18350023,0.008351672,0.0518171,0.55937624,147.87142857142857,6.500614225598318,6.500614225598318,1.609980055370501,1.0
840000,0.83423567,2.2590954,1.0724286,0.6654929,0.09978221,0.00024986677,0.1832889,0.008330564,0.048234668,0.571921,167.83050847457628,6.408281557904235,6.408281557904235,1.6882102769510499,1.0
850000,0.8315936,2.3492947,1.0730972,0.71902585,0.0959514,0.00024926107,0.183087,0.008310391,0.05059811,0.5521558,170.2982456140351,6.079235654733754,6.079235654733754,1.8208443222663784,1.0
860000,0.8011901,2.5227737,1.1449084,0.7123321,0.09983305,0.00024867512,0.1828917,0.008290882,0.05501815,0.55249476,152.71641791044777,6.294080813500014,6.294080813500014,1.7394130159395211,1.0
870000,0.8105497,2.6596496,1.1559464,0.5647231,0.10142186,0.0002480752,0.18269172,0.008270904,0.04691477,0.5403103,176.35849056603774,5.865098731488818,5.865098731488818,1.7932709336315316,1.0
880000,0.77100563,2.661154,1.1257743,0.8410129,0.094458304,0.00024748605,0.18249537,0.008251285,0.051407862,0.5288274,151.91304347826087,6.486826032724069,6.486826032724069,1.6125595654509421,1.0
890000,0.797108,2.7768748,1.1424283,0.6763808,0.097532265,0.00024689743,0.18229914,0.008231684,0.052186277,0.50598854,152.44615384615383,6.592453170516819,6.592453170516819,1.6452745414862875,1.0
900000,0.83708143,2.73507,1.1816069,0.7720846,0.09535983,0.0002463155,0.18210514,0.008212306,0.052527137,0.54197,129.32432432432432,6.679693276969095,6.679693276969095,1.4919819276159008,1.0
910000,0.8374284,3.0180097,1.1586766,0.64958304,0.0940701,0.00024570533,0.18190178,0.008191987,0.051322877,0.52761686,162.8095238095238,6.199375614324318,6.199375614324318,1.753090516324081,1.0
920000,0.8259991,2.9990358,1.1031703,0.74029326,0.0950159,0.00024508062,0.18169352,0.008171184,0.049109638,0.55493224,133.26027397260273,6.532018193643387,6.532018193643387,1.383460311888883,1.0
930000,0.79642546,3.0605876,1.1653184,0.6221426,0.09625688,0.00024449226,0.18149742,0.008151592,0.05433395,0.49737358,154.859375,6.270994749298552,6.270994749298552,1.7619742696551839,1.0
940000,0.79732937,2.7833521,1.1837794,0.7641221,0.101798914,0.0002439026,0.18130085,0.008131955,0.053053237,0.5433877,132.41095890410958,6.411109559537766,6.411109559537766,1.4751034309220028,1.0
950000,0.8011869,3.0823028,1.2404504,0.5999972,0.10408387,0.00024330606,0.18110201,0.008112091,0.054598313,0.5582105,147.4794520547945,6.362226814917651,6.362226814917651,1.6773323407784726,1.0
960000,0.75812554,3.1053772,1.2576029,0.8772824,0.09920106,0.00024271863,0.18090619,0.008092527,0.054859325,0.5078314,119.38095238095238,6.613376480056083,6.613376480056083,1.3909747929367073,1.0
970000,0.82790357,3.068788,1.2447412,0.77030075,0.104775585,0.00024210529,0.18070176,0.008072103,0.053955246,0.57255757,114.7,6.32157494542771,6.32157494542771,1.3071439688443207,1.0
980000,0.8057394,3.2951748,1.2646748,0.82036227,0.09632057,0.00024148493,0.18049496,0.008051446,0.055486843,0.5285106,124.01204819277109,6.680819236460221,6.680819236460221,1.4425464375617814,1.0
990000,0.8358644,3.2739284,1.2119181,0.70024157,0.09477889,0.00024089859,0.18029952,0.008031921,0.05305745,0.5250521,115.52941176470588,6.42906259944772,6.42906259944772,1.3170018744271468,1.0
1000000,0.8051969,3.5396013,1.2147468,0.6805773,0.10295221,0.0002403066,0.18010218,0.008012208,0.05522221,0.5202382,124.1875,6.349822725617338,6.349822725617338,1.3949045817120165,1.0
1010000,0.7519877,3.6359475,1.260967,0.62344307,0.096104234,0.00023971953,0.17990649,0.007992659,0.056074865,0.50147146,136.5810810810811,6.360068464147769,6.360068464147769,1.622262269118163,1.0
1020000,0.75400835,3.310152,1.2371073,0.9325435,0.10340869,0.00023912426,0.17970808,0.0079728365,0.05510665,0.48889786,118.52325581395348,6.510890098759608,6.510890098759608,1.395014871885492,1.0
1030000,0.7436864,3.6767266,1.2408534,0.8620559,0.10084019,0.00023850065,0.17950019,0.00795207,0.05806444,0.49505368,95.06122448979592,6.580516922601252,6.580516922601252,1.1780022151236023,1.0
1040000,0.6642115,4.268891,1.2910533,0.6829386,0.10653148,0.00023788087,0.1792936,0.007931431,0.05972208,0.44663382,97.77142857142857,6.581511118937106,6.581511118937106,1.2329937318561688,1.0
1050000,0.7130726,4.2841644,1.27485,0.6886246,0.098155,0.00023730232,0.17910077,0.007912166,0.05620993,0.46830308,104.19148936170212,6.635812013538832,6.635812013538832,1.231596689671278,1.0
1060000,0.70460784,4.30617,1.3048167,0.6823585,0.09700848,0.00023670896,0.17890298,0.007892407,0.055151325,0.47069746,107.72527472527473,6.395963325641108,6.395963325641108,1.243180866230402,1.0
1070000,0.70909476,4.371096,1.263488,0.6439019,0.09858159,0.00023612494,0.17870831,0.007872958,0.053943906,0.47656408,100.14,6.407586663579568,6.407586663579568,1.152452903231606,1.0
1080000,0.6942933,4.1643705,1.2656903,0.80753547,0.09376012,0.00023550223,0.17850073,0.007852224,0.05569283,0.4720292,100.95145631067962,6.573156871842038,6.573156871842038,1.1809739754991788,1.0
1090000,0.7679846,4.092733,1.198005,0.7030165,0.101563655,0.00023488095,0.17829365,0.007831533,0.05249055,0.48730707,99.68316831683168,6.663178184424702,6.663178184424702,1.1098280772474585,1.0
1100000,0.7320585,4.080342,1.1857014,0.7355729,0.10148198,0.00023429631,0.17809877,0.007812067,0.054286003,0.48450518,94.90425531914893,6.3953578466843615,6.3953578466843615,1.109271335288098,1.0
1110000,0.70302886,4.259275,1.2333664,0.6986754,0.09732013,0.00023369087,0.17789695,0.0077919043,0.055213083,0.4776507,95.50943396226415,6.5117515751494555,6.5117515751494555,1.1273211053625312,1.0
1120000,0.6845896,4.395739,1.2238889,0.72292125,0.09516897,0.00023307413,0.17769137,0.0077713677,0.056346223,0.45041937,90.39814814814815,6.687401241045101,6.687401241045101,1.0814364515848596,1.0
1130000,0.7363826,4.520836,1.1973974,0.7767204,0.097227246,0.00023250101,0.17750032,0.0077522825,0.052579217,0.46702513,96.40186915887851,6.4099096218776825,6.4099096218776825,1.0802313855405306,1.0
1140000,0.676664,4.2703867,1.2113719,0.7925784,0.09629475,0.00023192371,0.1773079,0.0077330577,0.055291735,0.44229934,93.23584905660377,6.593260963882302,6.593260963882302,1.0915597108069737,1.0
1150000,0.6917575,4.2298913,1.2091452,0.6882869,0.09421748,0.00023130087,0.17710027,0.007712317,0.05281672,0.46256143,99.71875,6.407788189904143,6.407788189904143,1.121135577156868,1.0
1160000,0.78233325,4.1581273,1.1892879,0.7864283,0.095466964,0.00023068381,0.1768946,0.007691771,0.054177888,0.4834485,89.48598130841121,6.519691547283154,6.519691547283154,1.023347087787621,1.0
1170000,0.7776889,4.12253,1.1409519,0.8099466,0.09708459,0.00023010247,0.17670083,0.007672411,0.050681546,0.47290897,99.97142857142858,6.53516185959535,6.53516185959535,1.0775385222087304,1.0
1180000,0.74617743,4.2572956,1.1247065,0.6580601,0.09177726,0.00022952388,0.17650793,0.0076531437,0.051941257,0.46850884,89.16814159292035,6.436526747607526,6.436526747607526,0.989340274985547,1.0
1190000,0.6470366,4.3510966,1.1395583,0.8177783,0.090801455,0.00022890806,0.17630266,0.007632637,0.053488214,0.43488795,84.3781512605042,6.6227143114949225,6.6227143114949225,0.9493165630064592,1.0
1200000,0.67046577,4.397252,1.1289064,0.778852,0.09837863,0.00022829423,0.17609806,0.0076121963,0.050879557,0.39841366,84.40517241379311,6.676524162853662,6.676524162853662,0.9195347522568499,1.0
1210000,0.7452436,4.3340425,1.1231512,0.726896,0.09594634,0.00022770309,0.17590101,0.007592512,0.054149594,0.48545614,90.95412844036697,6.4476049214394555,6.4476049214394555,1.0393758772751662,1.0
1220000,0.73901016,4.5671268,1.1491396,0.75847924,0.10670576,0.0002271211,0.17570701,0.007573131,0.053404406,0.48066154,88.75925925925925,6.575895993222713,6.575895993222713,1.0089550156641853,1.0
1230000,0.67743874,4.8313956,1.1579169,0.76090777,0.099902764,0.00022650145,0.17550047,0.007552497,0.050741054,0.43233356,84.22413793103448,6.491863726634208,6.491863726634208,0.8975256999549659,1.0
1240000,0.74608994,4.549794,1.0904284,0.73805094,0.09747937,0.00022588753,0.17529586,0.0075320536,0.05011747,0.4730331,95.01869158878505,6.399691405525017,6.399691405525017,1.016698051959759,1.0
1250000,0.69323,4.59752,1.0828025,0.82362866,0.09287292,0.0002253054,0.17510179,0.007512668,0.048424583,0.42880458,99.28155339805825,6.496787597749419,6.496787597749419,1.0100453467309183,1.0
1260000,0.68159014,4.725314,1.1121641,0.7721141,0.09976225,0.00022472398,0.17490798,0.0074933073,0.054483354,0.3924111,80.55,6.59944440962281,6.59944440962281,0.9184132496050249,1.0
1270000,0.71169275,4.80477,1.1311852,0.7170211,0.099261664,0.00022410738,0.17470244,0.0074727745,0.053198516,0.41212457,94.44,6.493089119387366,6.493089119387366,1.0900114079992664,1.0
1280000,0.65860736,4.3316827,1.1502215,0.83267266,0.09685288,0.00022349597,0.17449863,0.0074524153,0.05565036,0.41455936,84.36666666666666,6.462683355866465,6.462683355866465,0.9869261412105212,1.0
1290000,0.68285227,4.583848,1.1326542,0.6951921,0.09220149,0.0002229118,0.17430392,0.007432961,0.05124662,0.42151943,95.88118811881188,6.4598778399389865,6.4598778399389865,1.0487890446300405,1.0
1300000,0.69587475,4.5081277,1.140388,0.7571114,0.09570968,0.00022232486,0.17410827,0.007413416,0.052191306,0.4122333,93.17592592592592,6.571469030455099,6.571469030455099,1.025317704891441,1.0
1310000,0.6719295,4.3622837,1.0970938,0.79109156,0.0981826,0.00022170041,0.17390011,0.0073926225,0.052525233,0.40159836,87.41228070175438,6.50466951940274,6.50466951940274,0.9700286107080612,1.0
1320000,0.70805645,4.311149,1.1225044,0.83528435,0.09889052,0.00022106472,0.17368823,0.0073714536,0.05092383,0.41605672,84.24369747899159,6.636870017393603,6.636870017393603,0.9075846717203573,1.0
1330000,0.72998476,4.319213,1.0710403,0.8288287,0.09854142,0.00022047239,0.17349078,0.0073517286,0.048306193,0.43934605,83.0672268907563,6.721827749124107,6.721827749124107,0.8561110967459779,1.0
1340000,0.69721574,4.3195167,1.0540746,0.8645977,0.0996404,0.00021986749,0.17328914,0.0073315855,0.04896058,0.41879618,78.4375,6.612291245732281,6.612291245732281,0.8176555549102564,1.0
1350000,0.6741572,4.4858804,1.077864,0.74835813,0.09526335,0.00021928427,0.17309475,0.0073121646,0.052717526,0.42100346,84.47413793103448,6.570798792153726,6.570798792153726,0.9462945969687004,1.0
